Date,State,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,"Populations (White, Black, LatinX, Asian, AIAN, NHPI, Multiracial)",,,,,,,,,,,
20200719,MS,555,670,23,0,76,0,0,0,,,,,,,,,,,0
20200719,MT,17,0,0,0,10,0,0,0,,,,,,,,,,,0
20200719,NC,910,517,0,25,24,3,0,0,,,,,,,,,,,0
20200719,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200719,NE,231,22,0,17,7,0,0,0,,,,,,,,,,,0
20200719,NH,372,9,11,4,0,0,0,0,,,,,,,,,,,0
20200719,NJ,7291,2467,2721,741,0,0,0,0,,,,,,,,,,,0
20200719,NM,98,4,59,1,236,0,0,0,,,,,,,,,,,0
20200719,NV,275,69,91,82,4,0,0,0,,,,,,,,,,,0
20200719,NY,8597,6345,6637,1702,0,0,0,0,,,,,,,,,,,0
20200719,OH,2413,614,0,35,1,1,40,0,,,,,,,,,,,0
20200719,OK,339,30,0,10,37,0,0,0,,,,,,,,,,,0
20200719,OR,188,6,0,10,3,6,2,0,,,,,,,,,,,0
20200719,PA,5018,1484,0,151,0,0,0,0,,,,,,,,,,,0
20200719,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200719,RI,656,51,85,0,0,0,0,0,,,,,,,,,,,0
20200719,SC,512,439,0,10,0,0,0,0,,,,,,,,,,,0
20200719,SD,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200719,TN,468,304,0,14,0,2,0,0,,,,,,,,,,,0
20200719,TX,325,95,221,16,0,0,0,0,,,,,,,,,,,0
20200719,UT,121,5,58,13,21,13,0,0,,,,,,,,,,,0
20200719,VA,1094,477,223,117,2,0,0,0,,,,,,,,,,,0
20200719,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200719,VT,53,0,0,2,0,0,0,0,,,,,,,,,,,0
20200719,WA,933,48,193,118,32,14,17,0,,,,,,,,,,,0
20200719,WI,595,198,0,23,10,0,0,0,,,,,,,,,,,0
20200719,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200719,WY,11,0,2,0,10,0,0,0,,,,,,,,,,,0
20200722,AK,11,0,0,2,4,1,0,0,,,,,,,,,,,0
20200722,AL,672,561,0,4,0,0,0,0,,,,,,,,,,,0
20200722,AR,214,100,0,6,0,30,0,0,,,,,,,,,,,0
20200722,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200722,AZ,1128,86,786,32,394,0,0,0,,,,,,,,,,,0
20200722,CA,2347,660,3455,1008,27,41,41,0,,,,,,,,,,,0
20200722,CO,1020,109,361,53,11,5,20,0,,,,,,,,,,,0
20200722,CT,3230,651,380,48,2,0,32,0,,,,,,,,,,,0
20200722,DC,62,428,76,8,0,0,0,0,,,,,,,,,,,0
20200722,DE,327,135,35,1,0,0,0,0,,,,,,,,,,,0
20200722,FL,2515,1061,1358,0,0,0,0,0,,,,,,,,,,,0
20200722,GA,1503,1516,196,53,5,7,0,0,,,,,,,,,,,0
20200722,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200722,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200722,IA,649,40,0,24,8,8,0,0,,,,,,,,,,,0
20200722,ID,124,2,0,2,2,0,0,0,,,,,,,,,,,0
20200722,IL,3268,2024,1531,349,10,9,0,0,,,,,,,,,,,0
20200722,IN,1720,377,0,14,0,0,0,0,,,,,,,,,,,0
20200722,KS,216,64,0,9,2,0,0,0,,,,,,,,,,,0
20200722,KY,515,92,0,8,0,0,16,0,,,,,,,,,,,0
20200722,LA,1679,1803,0,23,4,5,0,0,,,,,,,,,,,0
20200722,MA,6366,693,586,218,0,0,0,0,,,,,,,,,,,0
20200722,MD,1454,1384,388,131,0,0,0,0,,,,,,,,,,,0
20200722,ME,106,3,0,0,0,0,0,0,,,,,,,,,,,0
20200722,MI,3318,2525,0,80,19,0,103,0,,,,,,,,,,,0
20200722,MN,1239,152,0,67,31,3,22,0,,,,,,,,,,,0
20200722,MO,680,391,0,0,0,0,10,0,,,,,,,,,,,0
20200722,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200722,MS,582,715,24,0,76,0,0,0,,,,,,,,,,,0
20200722,MT,17,0,0,0,10,0,0,0,,,,,,,,,,,0
20200722,NC,945,536,0,25,25,4,0,0,,,,,,,,,,,0
20200722,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200722,NE,237,23,0,18,7,0,0,0,,,,,,,,,,,0
20200722,NH,375,9,11,4,0,0,0,0,,,,,,,,,,,0
20200722,NJ,7326,2476,2730,745,0,0,0,0,,,,,,,,,,,0
20200722,NM,98,4,59,1,236,0,0,0,,,,,,,,,,,0
20200722,NV,288,70,102,82,4,0,0,0,,,,,,,,,,,0
20200722,NY,8597,6329,6665,1683,0,0,0,0,,,,,,,,,,,0
20200722,OH,2454,627,0,36,1,1,39,0,,,,,,,,,,,0
20200722,OK,355,30,0,11,42,0,0,0,,,,,,,,,,,0
20200722,OR,197,6,0,12,3,6,2,0,,,,,,,,,,,0
20200722,PA,5018,1484,0,151,0,0,0,0,,,,,,,,,,,0
20200722,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200722,RI,662,51,85,0,0,0,0,0,,,,,,,,,,,0
20200722,SC,566,485,0,11,0,0,0,0,,,,,,,,,,,0
20200722,SD,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200722,TN,489,319,0,15,0,2,0,0,,,,,,,,,,,0
20200722,TX,329,95,229,15,0,0,0,0,,,,,,,,,,,0
20200722,UT,129,5,63,13,21,14,0,0,,,,,,,,,,,0
20200722,VA,1112,484,226,117,2,0,0,0,,,,,,,,,,,0
20200722,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200722,VT,53,0,0,2,0,0,0,0,,,,,,,,,,,0
20200722,WA,946,49,198,123,31,16,17,0,,,,,,,,,,,0
20200722,WI,611,199,0,23,10,0,0,0,,,,,,,,,,,0
20200722,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200722,WY,13,0,2,0,10,0,0,0,,,,,,,,,,,0
20200726,AK,11,0,0,2,5,1,0,0,,,,,,,,,,,0
20200726,AL,740,599,0,4,0,0,0,0,,,,,,,,,,,0
20200726,AR,232,106,0,6,2,30,0,0,,,,,,,,,,,0
20200726,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200726,AZ,1233,97,902,35,417,0,0,0,,,,,,,,,,,0
20200726,CA,2474,697,3740,1056,31,45,42,0,,,,,,,,,,,0
20200726,CO,1031,110,364,53,11,5,20,0,,,,,,,,,,,0
20200726,CT,3232,653,381,48,2,0,33,0,,,,,,,,,,,0
20200726,DC,62,429,76,8,0,0,0,0,,,,,,,,,,,0
20200726,DE,358,147,39,1,0,0,0,0,,,,,,,,,,,0
20200726,FL,2750,1189,1452,0,0,0,0,0,,,,,,,,,,,0
20200726,GA,1591,1587,205,59,4,7,0,0,,,,,,,,,,,0
20200726,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200726,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200726,IA,662,41,0,24,8,8,0,0,,,,,,,,,,,0
20200726,ID,132,3,0,2,2,0,0,0,,,,,,,,,,,0
20200726,IL,3294,2033,1540,353,10,9,0,0,,,,,,,,,,,0
20200726,IN,1743,382,0,14,0,0,0,0,,,,,,,,,,,0
20200726,KS,233,63,0,9,3,0,0,0,,,,,,,,,,,0
20200726,KY,529,94,0,8,0,0,16,0,,,,,,,,,,,0
20200726,LA,1679,1803,0,23,4,5,0,0,,,,,,,,,,,0
20200726,MA,6413,699,594,219,0,0,0,0,,,,,,,,,,,0
20200726,MD,1463,1402,393,131,0,0,0,0,,,,,,,,,,,0
20200726,ME,106,3,0,0,0,0,0,0,,,,,,,,,,,0
20200726,MI,3325,2531,0,79,19,0,102,0,,,,,,,,,,,0
20200726,MN,1262,149,0,70,31,3,22,0,,,,,,,,,,,0
20200726,MO,713,396,0,0,0,0,9,0,,,,,,,,,,,0
20200726,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200726,MS,615,738,24,0,76,0,0,0,,,,,,,,,,,0
20200726,MT,17,0,0,0,10,0,0,0,,,,,,,,,,,0
20200726,NC,994,558,0,26,26,3,0,0,,,,,,,,,,,0
20200726,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200726,NE,240,24,0,18,9,0,0,0,,,,,,,,,,,0
20200726,NH,381,9,11,4,0,0,0,0,,,,,,,,,,,0
20200726,NJ,7358,2486,2752,750,0,0,0,0,,,,,,,,,,,0
20200726,NM,98,4,59,1,236,0,0,0,,,,,,,,,,,0
20200726,NV,294,71,109,83,4,0,0,0,,,,,,,,,,,0
20200726,NY,8625,6349,6682,1686,0,0,0,0,,,,,,,,,,,0
20200726,OH,2504,641,0,36,1,1,42,0,,,,,,,,,,,0
20200726,OK,370,31,0,12,44,0,0,0,,,,,,,,,,,0
20200726,OR,202,6,0,12,3,6,3,0,,,,,,,,,,,0
20200726,PA,5018,1484,0,151,0,0,0,0,,,,,,,,,,,0
20200726,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200726,RI,662,51,85,0,0,0,0,0,,,,,,,,,,,0
20200726,SC,642,526,0,12,0,0,0,0,,,,,,,,,,,0
20200726,SD,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200726,TN,543,336,0,15,2,2,0,0,,,,,,,,,,,0
20200726,TX,336,99,237,16,0,0,0,0,,,,,,,,,,,0
20200726,UT,140,5,65,15,21,14,0,0,,,,,,,,,,,0
20200726,VA,1129,494,230,120,2,0,0,0,,,,,,,,,,,0
20200726,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200726,VT,53,0,0,2,0,0,0,0,,,,,,,,,,,0
20200726,WA,986,49,200,125,33,21,17,0,,,,,,,,,,,0
20200726,WI,629,203,0,26,10,0,0,0,,,,,,,,,,,0
20200726,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200726,WY,12,0,2,0,10,0,0,0,,,,,,,,,,,0
20200729,AK,11,0,0,2,8,1,0,0,,,,,,,,,,,0
20200729,AL,779,623,0,4,0,0,0,0,,,,,,,,,,,0
20200729,AR,255,113,0,6,2,31,0,0,,,,,,,,,,,0
20200729,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200729,AZ,1372,104,946,42,430,0,0,0,,,,,,,,,,,0
20200729,CA,2516,710,3846,1073,32,47,46,0,,,,,,,,,,,0
20200729,CO,1041,112,375,55,11,5,21,0,,,,,,,,,,,0
20200729,CT,3243,654,382,48,2,0,33,0,,,,,,,,,,,0
20200729,DC,62,431,77,8,0,0,0,0,,,,,,,,,,,0
20200729,DE,359,148,39,1,0,0,0,0,,,,,,,,,,,0
20200729,FL,2988,1268,1547,0,0,0,0,0,,,,,,,,,,,0
20200729,GA,1656,1634,216,62,3,7,0,0,,,,,,,,,,,0
20200729,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200729,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200729,IA,680,38,0,24,5,11,0,0,,,,,,,,,,,0
20200729,ID,159,3,0,2,3,0,0,0,,,,,,,,,,,0
20200729,IL,3327,2045,1556,355,10,9,0,0,,,,,,,,,,,0
20200729,IN,1773,384,0,15,0,0,0,0,,,,,,,,,,,0
20200729,KS,250,63,0,9,3,0,0,0,,,,,,,,,,,0
20200729,KY,543,96,0,11,0,0,16,0,,,,,,,,,,,0
20200729,LA,1803,1884,0,26,4,5,0,0,,,,,,,,,,,0
20200729,MA,6449,703,599,219,0,0,0,0,,,,,,,,,,,0
20200729,MD,1476,1414,395,132,0,0,0,0,,,,,,,,,,,0
20200729,ME,107,4,0,0,0,0,0,0,,,,,,,,,,,0
20200729,MI,3338,2537,0,78,19,0,101,0,,,,,,,,,,,0
20200729,MN,1271,149,0,70,32,3,22,0,,,,,,,,,,,0
20200729,MO,724,403,0,0,0,0,8,0,,,,,,,,,,,0
20200729,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200729,MS,649,780,24,0,76,0,0,0,,,,,,,,,,,0
20200729,MT,23,0,0,0,11,0,0,0,,,,,,,,,,,0
20200729,NC,1047,576,0,27,27,3,0,0,,,,,,,,,,,0
20200729,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200729,NE,245,24,0,18,9,0,0,0,,,,,,,,,,,0
20200729,NH,382,9,11,4,0,0,0,0,,,,,,,,,,,0
20200729,NJ,7366,2491,2762,752,0,0,0,0,,,,,,,,,,,0
20200729,NM,98,4,59,1,236,0,0,0,,,,,,,,,,,0
20200729,NV,306,74,115,85,4,0,0,0,,,,,,,,,,,0
20200729,NY,8637,6360,6694,1687,0,0,0,0,,,,,,,,,,,0
20200729,OH,2589,657,0,39,1,1,45,0,,,,,,,,,,,0
20200729,OK,388,31,0,12,47,0,0,0,,,,,,,,,,,0
20200729,OR,214,8,0,14,6,6,3,0,,,,,,,,,,,0
20200729,PA,5018,1484,0,151,0,0,0,0,,,,,,,,,,,0
20200729,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200729,RI,666,52,87,0,0,0,0,0,,,,,,,,,,,0
20200729,SC,718,589,0,14,0,0,0,0,,,,,,,,,,,0
20200729,SD,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200729,TN,574,347,0,15,3,2,0,0,,,,,,,,,,,0
20200729,TX,2147,866,2965,158,0,0,0,0,,,,,,,,,,,0
20200729,UT,149,5,69,16,25,15,0,0,,,,,,,,,,,0
20200729,VA,1151,512,234,120,2,0,0,0,,,,,,,,,,,0
20200729,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200729,VT,53,0,0,2,0,0,0,0,,,,,,,,,,,0
20200729,WA,1011,49,206,127,39,22,18,0,,,,,,,,,,,0
20200729,WI,643,207,0,26,10,0,0,0,,,,,,,,,,,0
20200729,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200729,WY,12,0,2,0,11,0,0,0,,,,,,,,,,,0
20200802,AK,11,0,0,2,8,3,0,0,,,,,,,,,,,0
20200802,AL,832,653,0,4,0,0,0,0,,,,,,,,,,,0
20200802,AR,278,118,0,7,2,32,0,0,,,,,,,,,,,0
20200802,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200802,AZ,1487,117,1049,47,453,0,0,0,,,,,,,,,,,0
20200802,CA,2713,756,4189,1132,33,48,50,0,,,,,,,,,,,0
20200802,CO,1065,113,381,54,10,5,22,0,,,,,,,,,,,0
20200802,CT,3248,656,382,48,2,0,33,0,,,,,,,,,,,0
20200802,DC,62,433,77,8,0,0,0,0,,,,,,,,,,,0
20200802,DE,361,149,40,1,0,0,0,0,,,,,,,,,,,0
20200802,FL,3295,1384,1799,0,0,0,0,0,,,,,,,,,,,0
20200802,GA,1756,1710,232,64,3,8,0,0,,,,,,,,,,,0
20200802,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200802,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200802,IA,700,40,0,24,4,12,0,0,,,,,,,,,,,0
20200802,ID,177,3,0,2,3,0,0,0,,,,,,,,,,,0
20200802,IL,3358,2060,1566,357,10,9,0,0,,,,,,,,,,,0
20200802,IN,1798,388,0,15,0,0,0,0,,,,,,,,,,,0
20200802,KS,256,65,0,9,3,0,0,0,,,,,,,,,,,0
20200802,KY,553,99,0,10,0,0,18,0,,,,,,,,,,,0
20200802,LA,1803,1884,0,26,4,5,0,0,,,,,,,,,,,0
20200802,MA,6496,708,603,220,0,0,0,0,,,,,,,,,,,0
20200802,MD,1494,1434,402,133,0,0,0,0,,,,,,,,,,,0
20200802,ME,107,4,0,0,0,0,0,0,,,,,,,,,,,0
20200802,MI,3365,2547,0,78,19,0,101,0,,,,,,,,,,,0
20200802,MN,1289,154,0,73,32,3,22,0,,,,,,,,,,,0
20200802,MO,745,413,0,0,0,0,8,0,,,,,,,,,,,0
20200802,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200802,MS,703,845,25,1,77,0,0,0,,,,,,,,,,,0
20200802,MT,23,0,0,0,11,0,0,0,,,,,,,,,,,0
20200802,NC,1106,592,0,29,29,3,0,0,,,,,,,,,,,0
20200802,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200802,NE,254,24,0,18,10,0,0,0,,,,,,,,,,,0
20200802,NH,387,9,11,4,0,0,0,0,,,,,,,,,,,0
20200802,NJ,8414,2798,3128,866,0,0,0,0,,,,,,,,,,,0
20200802,NM,98,4,59,1,236,0,0,0,,,,,,,,,,,0
20200802,NV,318,75,119,88,4,0,0,0,,,,,,,,,,,0
20200802,NY,8651,6372,6703,1693,0,0,0,0,,,,,,,,,,,0
20200802,OH,2666,665,0,39,1,1,47,0,,,,,,,,,,,0
20200802,OK,403,34,0,13,52,0,0,0,,,,,,,,,,,0
20200802,OR,219,8,0,14,6,6,3,0,,,,,,,,,,,0
20200802,PA,5163,1522,0,156,0,0,0,0,,,,,,,,,,,0
20200802,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200802,RI,666,52,87,0,0,0,0,0,,,,,,,,,,,0
20200802,SC,793,634,0,15,0,0,0,0,,,,,,,,,,,0
20200802,SD,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200802,TN,610,359,0,16,3,2,0,0,,,,,,,,,,,0
20200802,TX,2280,910,3423,167,0,0,0,0,,,,,,,,,,,0
20200802,UT,161,5,71,16,27,16,0,0,,,,,,,,,,,0
20200802,VA,1204,541,239,123,2,0,0,0,,,,,,,,,,,0
20200802,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200802,VT,54,0,0,2,0,0,0,0,,,,,,,,,,,0
20200802,WA,1048,51,206,129,39,24,19,0,,,,,,,,,,,0
20200802,WI,675,211,0,27,10,0,0,0,,,,,,,,,,,0
20200802,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200802,WY,12,0,2,0,12,0,0,0,,,,,,,,,,,0
20200805,AK,11,0,0,2,9,3,0,0,,,,,,,,,,,0
20200805,AL,862,682,0,4,0,0,0,0,,,,,,,,,,,0
20200805,AR,302,136,0,7,2,33,0,0,,,,,,,,,,,0
20200805,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200805,AZ,1538,121,1106,48,472,0,0,0,,,,,,,,,,,0
20200805,CA,2803,787,4362,1156,37,50,50,0,,,,,,,,,,,0
20200805,CO,1080,115,388,55,12,5,23,0,,,,,,,,,,,0
20200805,CT,3252,656,383,48,2,0,34,0,,,,,,,,,,,0
20200805,DC,62,434,77,8,0,0,0,0,,,,,,,,,,,0
20200805,DE,362,150,40,1,0,0,0,0,,,,,,,,,,,0
20200805,FL,3554,1478,1929,0,0,0,0,0,,,,,,,,,,,0
20200805,GA,1824,1762,238,68,3,7,0,0,,,,,,,,,,,0
20200805,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200805,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200805,IA,722,41,0,25,5,11,0,0,,,,,,,,,,,0
20200805,ID,204,3,0,2,2,0,0,0,,,,,,,,,,,0
20200805,IL,3392,2067,1570,358,10,9,0,0,,,,,,,,,,,0
20200805,IN,1822,393,0,15,0,0,0,0,,,,,,,,,,,0
20200805,KS,263,66,0,9,3,0,0,0,,,,,,,,,,,0
20200805,KY,559,102,0,11,0,0,18,0,,,,,,,,,,,0
20200805,LA,1931,1960,0,29,4,5,0,0,,,,,,,,,,,0
20200805,MA,6515,713,603,220,0,0,0,0,,,,,,,,,,,0
20200805,MD,1506,1447,404,133,0,0,0,0,,,,,,,,,,,0
20200805,ME,111,4,0,0,0,0,0,0,,,,,,,,,,,0
20200805,MI,3375,2556,0,78,18,0,100,0,,,,,,,,,,,0
20200805,MN,1301,157,0,73,32,3,22,0,,,,,,,,,,,0
20200805,MO,751,419,0,0,0,0,8,0,,,,,,,,,,,0
20200805,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200805,MS,760,890,27,1,79,0,0,0,,,,,,,,,,,0
20200805,MT,23,0,0,0,11,0,0,0,,,,,,,,,,,0
20200805,NC,1154,612,0,29,29,4,0,0,,,,,,,,,,,0
20200805,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200805,NE,254,24,0,18,10,0,0,0,,,,,,,,,,,0
20200805,NH,387,9,11,4,0,0,0,0,,,,,,,,,,,0
20200805,NJ,8455,2815,3138,866,0,0,0,0,,,,,,,,,,,0
20200805,NM,98,4,59,1,236,0,0,0,,,,,,,,,,,0
20200805,NV,322,77,122,88,4,0,0,0,,,,,,,,,,,0
20200805,NY,8666,6381,6712,1693,0,0,0,0,,,,,,,,,,,0
20200805,OH,2776,682,0,39,2,1,45,0,,,,,,,,,,,0
20200805,OK,426,36,0,15,55,0,0,0,,,,,,,,,,,0
20200805,OR,229,9,0,16,6,6,3,0,,,,,,,,,,,0
20200805,PA,5163,1522,0,156,0,0,0,0,,,,,,,,,,,0
20200805,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200805,RI,669,52,89,0,0,0,0,0,,,,,,,,,,,0
20200805,SC,845,693,0,16,0,0,0,0,,,,,,,,,,,0
20200805,SD,85,2,5,4,35,0,0,0,,,,,,,,,,,0
20200805,TN,661,384,0,15,4,2,0,0,,,,,,,,,,,0
20200805,TX,2467,971,3822,180,0,0,0,0,,,,,,,,,,,0
20200805,UT,168,6,73,17,29,17,0,0,,,,,,,,,,,0
20200805,VA,1231,561,244,126,2,0,1,0,,,,,,,,,,,0
20200805,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200805,VT,54,0,0,2,0,0,0,0,,,,,,,,,,,0
20200805,WA,1073,52,211,129,39,24,19,0,,,,,,,,,,,0
20200805,WI,693,212,0,29,10,0,0,0,,,,,,,,,,,0
20200805,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200805,WY,12,0,2,0,12,0,0,0,,,,,,,,,,,0
20200809,AK,11,0,0,2,9,4,0,0,,,,,,,,,,,0
20200809,AL,897,709,0,4,0,0,0,0,,,,,,,,,,,0
20200809,AR,319,147,0,8,2,35,0,0,,,,,,,,,,,0
20200809,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200809,AZ,1631,127,1189,49,481,0,0,0,,,,,,,,,,,0
20200809,CA,2988,830,4692,1226,39,48,57,0,,,,,,,,,,,0
20200809,CO,1110,117,397,57,12,5,23,0,,,,,,,,,,,0
20200809,CT,3256,656,384,48,2,0,34,0,,,,,,,,,,,0
20200809,DC,63,437,77,8,0,0,0,0,,,,,,,,,,,0
20200809,DE,364,150,42,1,0,0,0,0,,,,,,,,,,,0
20200809,FL,3848,1585,2044,0,0,0,0,0,,,,,,,,,,,0
20200809,GA,1924,1855,256,69,4,7,0,0,,,,,,,,,,,0
20200809,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200809,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200809,IA,743,41,0,25,5,12,0,0,,,,,,,,,,,0
20200809,ID,217,3,0,2,2,0,0,0,,,,,,,,,,,0
20200809,IL,3425,2081,1579,362,10,9,0,0,,,,,,,,,,,0
20200809,IN,1838,398,0,16,0,0,0,0,,,,,,,,,,,0
20200809,KS,272,67,0,9,3,0,0,0,,,,,,,,,,,0
20200809,KY,578,105,0,10,0,0,18,0,,,,,,,,,,,0
20200809,LA,1931,1960,0,29,4,5,0,0,,,,,,,,,,,0
20200809,MA,6578,722,607,222,0,0,0,0,,,,,,,,,,,0
20200809,MD,1523,1465,408,135,0,0,0,0,,,,,,,,,,,0
20200809,ME,111,4,0,0,0,0,0,0,,,,,,,,,,,0
20200809,MI,3409,2563,0,79,18,0,99,0,,,,,,,,,,,0
20200809,MN,1321,162,0,74,32,3,22,0,,,,,,,,,,,0
20200809,MO,772,427,0,0,0,0,10,0,,,,,,,,,,,0
20200809,MP,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200809,MS,801,916,27,1,79,0,0,0,,,,,,,,,,,0
20200809,MT,23,0,0,0,11,0,0,0,,,,,,,,,,,0
20200809,NC,1207,651,0,29,30,4,0,0,,,,,,,,,,,0
20200809,ND,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200809,NE,261,24,0,18,10,0,0,0,,,,,,,,,,,0
20200809,NH,388,9,11,4,0,0,0,0,,,,,,,,,,,0
20200809,NJ,8455,2815,3138,866,0,0,0,0,,,,,,,,,,,0
20200809,NM,98,4,59,1,236,0,0,0,,,,,,,,,,,0
20200809,NV,338,82,128,91,5,0,0,0,,,,,,,,,,,0
20200809,NY,8675,6383,6721,1694,0,0,0,0,,,,,,,,,,,0
20200809,OH,2829,693,0,41,3,1,46,0,,,,,,,,,,,0
20200809,OK,438,38,0,15,59,0,0,0,,,,,,,,,,,0
20200809,OR,232,9,0,16,7,6,3,0,,,,,,,,,,,0
20200809,PA,5243,1545,0,158,0,0,0,0,,,,,,,,,,,0
20200809,PR,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200809,RI,669,52,89,0,0,0,0,0,,,,,,,,,,,0
20200809,SC,919,721,0,18,0,0,0,0,,,,,,,,,,,0
20200809,SD,86,2,5,5,35,0,0,0,,,,,,,,,,,0
20200809,TN,712,406,0,15,4,2,0,0,,,,,,,,,,,0
20200809,TX,2735,1086,4386,190,0,0,0,0,,,,,,,,,,,0
20200809,UT,172,6,77,18,29,17,0,0,,,,,,,,,,,0
20200809,VA,1258,575,252,126,2,0,2,0,,,,,,,,,,,0
20200809,VI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200809,VT,54,0,0,2,0,0,0,0,,,,,,,,,,,0
20200809,WA,1118,57,217,132,39,26,18,0,,,,,,,,,,,0
20200809,WI,715,214,0,30,10,0,0,0,,,,,,,,,,,0
20200809,WV,58,3,0,0,0,0,0,0,,,,,,,,,,,0
20200809,WY,12,0,2,0,13,0,0,0,,,,,,,,,,,0
20200812,AK,11,0,0,2,10,4,0,0,,,,,,,,,,,0
20200812,AL,958,744,0,4,0,0,0,0,,,,,,,,,,,0
20200812,AR,336,150,0,8,3,35,0,0,,,,,,,,,,,0
20200812,AS,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200812,AZ,1717,135,1259,49,488,0,0,0,,,,,,,,,,,0
20200812,CA,3075,850,4845,1252,41,48,60,0,,,,,,,,,,,0
20200812,CO,1105,117,397,56,12,5,23,0,,,,,,,,,,,0
20200812,CT,3258,657,390,48,2,0,34,0,,,,,,,,,,,0
20200812,DC,63,439,77,8,0,0,0,0,,,,,,,,,,,0
20200812,DE,364,151,42,1,0,0,0,0,,,,,,,,,,,0
20200812,FL,4157,1689,2158,0,0,0,0,0,,,,,,,,,,,0
20200812,GA,2069,1960,279,76,4,5,0,0,,,,,,,,,,,0
20200812,GU,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200812,HI,0,0,0,0,0,0,0,0,,,,,,,,,,,0
20200812,IA,766,42,0,24,4,12,0,0,,,,,,,,,,,0
20200812,ID,234,3,0,2,2,0,0,0,,,,,,,,,,,0
20200812,IL,3452,2084,1583,363,10,9,0,0,,,,,,,,,,,0
20200812,IN,1869,408,0,16,0,0,0,0,,,,,,,,,,,0
20200812,KS,284,68,0,9,3,0,0,0,,,,,,,,,,,0
20200812,KY,593,104,0,10,0,0,19,0,,,,,,,,,,,0
20200812,LA,2081,2054,0,28,4,6,0,0,,,,,,,,,,,0
20200812,MA,6608,724,608,223,0,0,0,0,,,,,,,,,,,0
20200812,MD,1533,1478,415,135,0,0,0,0,,,,,,,,,,,0
20200812,ME,113,4,0,0,0,0,0,0,,,,,,,,,,,0
